사망,부상,인명피해(명)소계,화재발생년월일,시도,시군구,재산피해소계,부동산,동산,장소대분류,장소중분류,장소소분류
0,0,0,2017-09-04 5:34,강원도,횡성군,1100,0,1100,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-09-04 5:55,경상북도,구미시,2762,2483,279,생활서비스,일상서비스,일반상점
0,0,0,2017-09-04 7:09,부산광역시,동래구,200,0,200,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-09-04 7:09,서울특별시,강서구,178,0,178,생활서비스,음식점,한식
0,0,0,2017-09-04 7:11,인천광역시,남구,3815,1093,2722,산업시설,공장시설,금속기계 및 기구공업
0,0,0,2017-09-04 7:37,서울특별시,중구,155,0,155,"판매,업무시설",일반업무,일반빌딩
0,0,0,2017-09-04 7:40,인천광역시,부평구,2034,1388,646,주거,공동주택,아파트
0,0,0,2017-09-04 7:54,경상남도,진주시,26285,12462,13823,산업시설,창고시설,기타 창고
0,0,0,2017-09-04 8:08,경상남도,함안군,3,3,0,산업시설,공장시설,금속기계 및 기구공업
0,0,0,2017-09-04 8:13,전라남도,진도군,1357,1247,110,기타서비스,기타건축물,기타 건축물
0,0,0,2017-09-04 8:44,서울특별시,영등포구,321,0,321,"판매,업무시설",일반업무,일반빌딩
0,0,0,2017-09-04 8:58,제주특별자치도,제주시,0,,,임야,들불,기타 들불
0,0,0,2017-09-04 9:00,경기도,화성시,22907,0,22907,교육시설,학교,중학교
0,0,0,2017-09-04 9:00,경상남도,창원시 마산합포구,8338,0,8338,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-09-04 9:03,경기도,용인시기흥구,3105,1373,1732,산업시설,창고시설,"창고, 물품저장소"
0,0,0,2017-09-04 9:24,전라남도,목포시,0,,,기타,야외,기타야외
0,0,0,2017-09-04 9:33,경기도,용인시수지구,9125,2525,6600,산업시설,창고시설,"창고, 물품저장소"
0,0,0,2017-09-04 9:44,전라북도,순창군,137,80,57,생활서비스,음식점,중식
0,0,0,2017-09-04 9:59,서울특별시,마포구,5146,4574,572,생활서비스,음식점,기타 음식점
0,0,0,2017-09-04 10:00,울산광역시,동구,130,95,35,생활서비스,음식점,한식
0,0,0,2017-09-04 10:08,부산광역시,동래구,127,0,127,주거,공동주택,아파트
0,0,0,2017-09-04 10:32,경상북도,울진군,402,402,0,주거,단독주택,단독주택
0,0,0,2017-09-04 10:33,경상북도,예천군,48,0,48,기타,야외,기타야외
0,0,0,2017-09-04 10:54,전라남도,해남군,20328,14690,5638,주거,단독주택,단독주택
0,0,0,2017-09-04 10:57,대구광역시,동구,55,0,55,생활서비스,음식점,양식(휴게)
0,0,0,2017-09-04 11:20,충청북도,진천군,3300,0,3300,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-09-04 11:41,제주특별자치도,제주시,187,0,187,임야,들불,과수원
0,0,0,2017-09-04 11:46,전라북도,익산시,9509,0,9509,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-09-04 11:59,전라남도,나주시,1065,0,1065,기타,야외,기타야외
0,0,0,2017-09-04 12:01,세종특별자치시,세종,407,407,0,생활서비스,음식점,한식
0,0,0,2017-09-04 12:05,서울특별시,종로구,2761,0,2761,집합시설,종교시설,기타 종교시설
0,0,0,2017-09-04 12:25,경기도,수원시권선구,3080,0,3080,"자동차,철도차량",자동차,소형 승합차
0,0,0,2017-09-04 12:47,경상북도,영양군,254,99,155,산업시설,창고시설,기타 창고
0,0,0,2017-09-04 12:49,서울특별시,광진구,21335,17466,3869,"의료,복지시설",노유자시설,어린이집
0,0,0,2017-09-04 12:53,경기도,포천시,27038,17669,9369,주거,단독주택,단독주택
0,0,0,2017-09-04 13:28,경상북도,문경시,2188,1608,580,주거,단독주택,단독주택
0,0,0,2017-09-04 13:54,충청남도,청양군,111,0,111,기타,야외,기타야외
0,0,0,2017-09-04 13:55,경상북도,의성군,990,0,990,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-09-04 14:12,서울특별시,성북구,20,0,20,주거,공동주택,아파트
0,0,0,2017-09-04 15:00,대구광역시,달서구,209,209,0,생활서비스,일상서비스,기타 일상서비스
0,0,0,2017-09-04 15:11,경기도,시흥시,11458,0,11458,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-09-04 15:12,경상북도,영천시,5740,0,5740,산업시설,공장시설,그 밖의 공업
0,0,0,2017-09-04 15:20,경상남도,양산시,1709,1023,686,주거,기타주택,컨테이너(주거용)
0,0,0,2017-09-04 15:52,전라남도,구례군,0,,,기타,야외,쓰레기
0,0,0,2017-09-04 15:54,경상남도,밀양시,0,,,기타,야외,기타야외
0,0,0,2017-09-04 16:19,전라남도,순천시,1384,1193,191,주거,공동주택,아파트
0,1,1,2017-09-04 16:27,인천광역시,연수구,18376,5662,12714,산업시설,창고시설,"창고, 물품저장소"
0,0,0,2017-09-04 16:28,대전광역시,서구,1375,1129,246,주거,공동주택,아파트
0,0,0,2017-09-04 16:44,서울특별시,관악구,2898,2424,474,산업시설,창고시설,기타 창고
0,0,0,2017-09-04 17:12,충청북도,영동군,1432,0,1432,"자동차,철도차량",농업기계,기타 농업기계
0,0,0,2017-09-04 17:29,서울특별시,종로구,309,0,309,"판매,업무시설",일반업무,일반빌딩
0,0,0,2017-09-04 17:43,경기도,안성시,9056,6944,2112,산업시설,공장시설,금속기계 및 기구공업
0,0,0,2017-09-04 17:48,전라남도,영광군,1382,1360,22,산업시설,창고시설,기타 창고
0,0,0,2017-09-04 18:04,경상북도,청도군,507,287,220,주거,단독주택,기타 단독주택
0,0,0,2017-09-04 18:05,서울특별시,구로구,451,0,451,"판매,업무시설",일반업무,일반회사
0,0,0,2017-09-04 18:07,강원도,양구군,2475,0,2475,"자동차,철도차량",농업기계,트랙터
0,0,0,2017-09-04 18:10,전라남도,영광군,2200,0,2200,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-09-04 18:10,서울특별시,강남구,102,0,102,기타,야외,쓰레기
0,0,0,2017-09-04 18:20,전라북도,전주시완산구,1375,0,1375,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-09-04 18:46,대구광역시,동구,479,88,391,"판매,업무시설",숙박시설,모텔
0,0,0,2017-09-04 19:19,서울특별시,노원구,496,0,496,생활서비스,음식점,횟집
0,0,0,2017-09-04 19:21,전라남도,해남군,2134,1919,215,주거,단독주택,단독주택
0,0,0,2017-09-04 19:28,서울특별시,송파구,44,0,44,주거,공동주택,아파트
0,0,0,2017-09-04 19:29,전라남도,목포시,52,0,52,기타,도로,기타도로
0,0,0,2017-09-04 19:39,경상북도,상주시,17444,10421,7023,주거,단독주택,단독주택
0,0,0,2017-09-04 20:00,경상북도,경주시,63615,31439,32176,산업시설,공장시설,그 밖의 공업
0,0,0,2017-09-04 20:02,부산광역시,해운대구,55,0,55,생활서비스,일상서비스,편의점
0,0,0,2017-09-04 20:07,서울특별시,마포구,440,424,16,"판매,업무시설",일반업무,오피스텔
0,0,0,2017-09-04 20:17,경기도,용인시처인구,95,0,95,"판매,업무시설",숙박시설,호텔
0,0,0,2017-09-04 20:18,경기도,성남시수정구,26726,13291,13435,주거,단독주택,단독주택
0,0,0,2017-09-04 20:22,경기도,성남시수정구,11312,6818,4494,산업시설,창고시설,"창고, 물품저장소"
0,0,0,2017-09-04 20:28,경기도,안산시단원구,281,0,281,기타,야외,쓰레기
0,0,0,2017-09-04 20:35,경기도,광주시,3696,0,3696,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-09-04 20:36,전라남도,영암군,275,0,275,"자동차,철도차량",자동차,오토바이
0,0,0,2017-09-04 20:39,울산광역시,남구,25,0,25,생활서비스,음식점,한식
0,0,0,2017-09-04 20:57,부산광역시,해운대구,0,,,기타,야외,쓰레기
0,0,0,2017-09-04 21:00,전라남도,강진군,265,0,265,기타,야외,쓰레기
0,1,1,2017-09-04 21:03,경기도,남양주시,49266,21222,28044,산업시설,창고시설,"창고, 물품저장소"
0,0,0,2017-09-04 21:22,전라북도,군산시,884,884,0,주거,공동주택,아파트
0,0,0,2017-09-04 21:51,경기도,양주시,61574,12225,49349,산업시설,공장시설,화학공업
0,0,0,2017-09-04 21:55,전라북도,익산시,148,148,0,생활서비스,음식점,기타 음식점
0,0,0,2017-09-04 21:59,경기도,남양주시,1,0,1,주거,단독주택,다가구주택
0,0,0,2017-09-04 22:20,서울특별시,영등포구,233,0,233,주거,단독주택,다가구주택
0,0,0,2017-09-04 22:27,경상남도,진주시,27,0,27,기타,도로,가로등
0,0,0,2017-09-04 22:57,부산광역시,부산진구,105,79,26,주거,공동주택,아파트
0,0,0,2017-09-04 23:04,서울특별시,강북구,30,0,30,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
0,0,0,2017-09-04 23:12,경기도,화성시,3180,424,2756,산업시설,공장시설,금속기계 및 기구공업
0,0,0,2017-09-04 23:15,서울특별시,강북구,30,0,30,"판매,업무시설",판매시설,상가빌딩
0,0,0,2017-09-04 23:20,경상남도,밀양시,0,,,기타,야외,쓰레기
0,0,0,2017-09-04 23:22,충청남도,천안시동남구,1065,515,550,산업시설,창고시설,"창고, 물품저장소"
0,0,0,2017-09-04 23:50,경상남도,창원시 성산구,13267,9513,3754,생활서비스,음식점,한식
0,0,0,2017-09-04 23:52,경기도,안양시만안구,50,0,50,기타,야외,기타야외
0,0,0,2017-09-04 23:54,경상북도,상주시,8950,590,8360,집합시설,운동시설,골프장
0,0,0,2017-09-04 23:57,경기도,성남시분당구,573,507,66,집합시설,공연장,연극장
0,0,0,2017-09-05 0:00,경기도,파주시,3628,3307,321,주거,공동주택,다세대주택
0,0,0,2017-09-05 0:02,경기도,고양시일산동구,7314,6219,1095,생활서비스,음식점,호프집
0,0,0,2017-09-05 0:25,경기도,고양시일산동구,9240,0,9240,"자동차,철도차량",자동차,버스
0,0,0,2017-09-05 0:29,서울특별시,구로구,252,216,36,생활서비스,위락시설,유흥주점
0,1,1,2017-09-05 0:36,서울특별시,성북구,974,0,974,주거,단독주택,단독주택
0,0,0,2017-09-05 0:38,서울특별시,양천구,110,96,14,주거,공동주택,아파트
0,0,0,2017-09-05 0:41,부산광역시,동구,290,290,0,운수자동차시설,"역사,터미널",철도역사
0,0,0,2017-09-05 0:46,경기도,고양시덕양구,385,0,385,기타,야외,쓰레기
0,1,1,2017-09-05 0:48,전라북도,군산시,3438,3438,0,주거,단독주택,다가구주택
0,0,0,2017-09-05 1:16,강원도,원주시,379,55,324,생활서비스,음식점,한식
0,0,0,2017-09-05 1:40,서울특별시,성동구,8470,0,8470,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-09-05 1:46,전라북도,익산시,1077,64,1013,기타서비스,기타건축물,기타 건축물
0,0,0,2017-09-05 2:31,경상북도,구미시,4158,4026,132,생활서비스,음식점,한식
0,0,0,2017-09-05 3:12,경상남도,진주시,158,158,0,주거,단독주택,단독주택
0,0,0,2017-09-05 3:33,경기도,부천시,6671,1721,4950,산업시설,공장시설,금속기계 및 기구공업
0,0,0,2017-09-05 4:26,서울특별시,강동구,50,0,50,주거,공동주택,아파트
0,0,0,2017-09-05 4:43,대구광역시,수성구,550,0,550,생활서비스,일상서비스,기타 일상서비스
0,0,0,2017-09-05 5:16,광주광역시,광산구,13724,138,13586,산업시설,공장시설,금속기계 및 기구공업
0,0,0,2017-09-05 5:18,충청북도,충주시,14568,11869,2699,주거,단독주택,단독주택
0,0,0,2017-09-05 6:03,대구광역시,달서구,679320,28802,650518,산업시설,공장시설,금속기계 및 기구공업
0,0,0,2017-09-05 7:19,경상남도,진주시,3014,2145,869,주거,단독주택,단독주택
0,0,0,2017-09-05 8:35,서울특별시,영등포구,1103,489,614,주거,단독주택,단독주택
0,0,0,2017-09-05 9:05,울산광역시,울주군,880,0,880,산업시설,공장시설,그 밖의 공업
0,0,0,2017-09-05 10:32,충청남도,천안시서북구,1779,1061,718,주거,단독주택,다가구주택
0,0,0,2017-09-05 11:22,경상남도,창원시 의창구,295,0,295,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-09-05 11:28,서울특별시,금천구,25,0,25,주거,단독주택,다가구주택
0,0,0,2017-09-05 11:36,서울특별시,서초구,250,250,0,"판매,업무시설",일반업무,일반빌딩
0,0,0,2017-09-05 11:36,대전광역시,서구,399,0,399,"자동차,철도차량",자동차,소형 승합차
0,0,0,2017-09-05 11:38,경기도,과천시,53,0,53,주거,공동주택,아파트
0,0,0,2017-09-05 12:04,경상남도,창원시 의창구,495,0,495,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-09-05 12:12,경기도,광주시,132,0,132,기타,야외,야적장
0,0,0,2017-09-05 13:08,서울특별시,중랑구,22,0,22,주거,단독주택,다가구주택
0,0,0,2017-09-05 13:28,대전광역시,동구,1232,0,1232,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-09-05 13:36,경기도,용인시처인구,9415,6606,2809,주거,단독주택,단독주택
0,0,0,2017-09-05 14:07,강원도,횡성군,3105,3008,97,주거,단독주택,단독주택
0,0,0,2017-09-05 14:24,대구광역시,중구,550,0,550,"자동차,철도차량",자동차,기타 승합자동차
0,0,0,2017-09-05 14:41,경기도,의정부시,1176,394,782,주거,공동주택,다세대주택
0,0,0,2017-09-05 14:47,경기도,안산시단원구,42685,23709,18976,주거,공동주택,아파트
0,0,0,2017-09-05 14:48,부산광역시,사상구,0,,,주거,단독주택,단독주택
0,0,0,2017-09-05 15:57,경상남도,함안군,211,121,90,기타,야외,기타야외
0,0,0,2017-09-05 16:14,광주광역시,동구,259,256,3,"판매,업무시설",숙박시설,모텔
0,0,0,2017-09-05 16:21,경기도,이천시,121,85,36,생활서비스,음식점,한식
0,0,0,2017-09-05 16:23,부산광역시,동래구,0,,,주거,공동주택,아파트
0,0,0,2017-09-05 16:33,경상남도,창원시 진해구,36,0,36,기타,야외,기타야외
0,0,0,2017-09-05 16:54,서울특별시,영등포구,2783,1102,1681,주거,단독주택,다가구주택
0,0,0,2017-09-05 17:00,전라남도,영광군,55,0,55,기타서비스,기타건축물,기타 건축물
0,0,0,2017-09-05 17:02,서울특별시,노원구,149,0,149,주거,공동주택,아파트
0,0,0,2017-09-05 17:32,경기도,하남시,915,249,666,주거,공동주택,아파트
0,0,0,2017-09-05 17:41,서울특별시,중랑구,143,0,143,"판매,업무시설",판매시설,기타 판매시설
0,0,0,2017-09-05 17:49,충청남도,당진시,60,0,60,산업시설,위생시설,분뇨시설
0,0,0,2017-09-05 17:55,경기도,성남시분당구,790,783,7,생활서비스,일상서비스,일반상점
0,0,0,2017-09-05 18:18,경상북도,고령군,83,8,75,주거,공동주택,아파트
1,0,1,2017-09-05 18:42,충청북도,영동군,642,0,642,주거,단독주택,단독주택
0,0,0,2017-09-05 18:44,서울특별시,구로구,1370,655,715,집합시설,종교시설,성당
0,0,0,2017-09-05 18:51,경기도,안산시상록구,0,,,기타,야외,쓰레기
0,0,0,2017-09-05 18:54,경상남도,김해시,7939,7334,605,산업시설,공장시설,그 밖의 공업
0,0,0,2017-09-05 19:11,경기도,양주시,80,0,80,기타,야외,쓰레기
0,0,0,2017-09-05 19:43,경상북도,경주시,27500,0,27500,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-09-05 20:01,광주광역시,북구,2058,1963,95,교육시설,학교,대학교
0,0,0,2017-09-05 20:05,서울특별시,성북구,2611,1174,1437,생활서비스,일상서비스,일반상점
0,0,0,2017-09-05 20:18,인천광역시,중구,462,0,462,기타,야외,기타야외
0,0,0,2017-09-05 20:23,경기도,광주시,315,0,315,주거,공동주택,아파트
0,0,0,2017-09-05 20:25,서울특별시,강동구,55,0,55,주거,공동주택,아파트
0,0,0,2017-09-05 20:32,충청북도,증평군,316,277,39,주거,단독주택,다가구주택
0,0,0,2017-09-05 21:06,경상남도,진주시,176,58,118,산업시설,공장시설,펄프 및 제지공업
0,0,0,2017-09-05 21:14,경상북도,상주시,15235,14355,880,산업시설,위생시설,폐기물재활용시설
1,0,1,2017-09-05 21:26,충청북도,청주시서원구,3494,2797,697,주거,공동주택,다세대주택
0,0,0,2017-09-05 21:29,서울특별시,강서구,91,0,91,기타,야외,쓰레기
0,0,0,2017-09-05 21:45,서울특별시,구로구,20,0,20,주거,단독주택,다가구주택
0,0,0,2017-09-05 21:52,전라북도,익산시,634,634,0,기타서비스,기타건축물,기타 건축물
0,0,0,2017-09-05 21:52,전라북도,김제시,6927,6927,0,주거,단독주택,단독주택
0,0,0,2017-09-05 22:03,경상남도,창원시 진해구,209,113,96,주거,단독주택,단독주택
0,0,0,2017-09-05 22:19,경기도,가평군,37,0,37,산업시설,발전시설,기타 발전시설
0,0,0,2017-09-05 22:27,경상북도,구미시,1874,0,1874,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-09-05 22:44,경기도,양주시,5500,0,5500,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-09-05 22:45,서울특별시,송파구,121,0,121,생활서비스,음식점,기타 음식점
0,0,0,2017-09-05 22:56,경기도,고양시덕양구,424,397,27,주거,단독주택,단독주택
0,0,0,2017-09-05 23:22,경기도,안산시단원구,954,579,375,"판매,업무시설",일반업무,일반회사
0,0,0,2017-09-05 23:30,서울특별시,구로구,20,0,20,주거,단독주택,다가구주택
1,0,1,2017-09-05 23:35,충청북도,제천시,2212,2131,81,주거,단독주택,단독주택
0,0,0,2017-09-06 0:19,경기도,파주시,657,0,657,"판매,업무시설",판매시설,할인점(마트)
0,0,0,2017-09-06 0:29,서울특별시,구로구,210,0,210,"판매,업무시설",일반업무,일반빌딩
0,0,0,2017-09-06 0:44,울산광역시,중구,7,0,7,주거,공동주택,아파트
0,0,0,2017-09-06 1:13,경기도,고양시덕양구,87210,61426,25784,생활서비스,음식점,한식
0,0,0,2017-09-06 1:34,전라북도,정읍시,54344,54344,0,기타서비스,기타건축물,기타 건축물
0,0,0,2017-09-06 1:55,서울특별시,서초구,33,0,33,주거,단독주택,다중주택
0,0,0,2017-09-06 2:19,서울특별시,성동구,16363,2989,13374,산업시설,작업장,기타 작업장
0,0,0,2017-09-06 2:56,경상남도,창녕군,233682,72262,161420,산업시설,공장시설,화학공업
0,0,0,2017-09-06 3:02,부산광역시,부산진구,863,748,115,주거,단독주택,단독주택
0,0,0,2017-09-06 3:03,경기도,시흥시,3355,1241,2114,기타서비스,기타건축물,기타 건축물
0,3,3,2017-09-06 3:13,서울특별시,동작구,11654,6733,4921,주거,단독주택,다가구주택
0,0,0,2017-09-06 4:11,경기도,하남시,46200,0,46200,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-09-06 4:42,서울특별시,중구,324,0,324,주거,공동주택,주상복합아파트
0,0,0,2017-09-06 5:55,부산광역시,동래구,1199,807,392,주거,단독주택,다가구주택
0,1,1,2017-09-06 6:13,경기도,안산시단원구,2159,1955,204,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
0,0,0,2017-09-06 6:53,서울특별시,광진구,0,,,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
0,0,0,2017-09-06 6:59,인천광역시,남동구,150,0,150,기타,야외,쓰레기
0,0,0,2017-09-06 7:09,울산광역시,남구,3182,546,2636,기타서비스,기타건축물,기타 건축물
0,0,0,2017-09-06 7:17,경기도,성남시중원구,205,0,205,주거,공동주택,다세대주택
0,0,0,2017-09-06 7:27,경기도,이천시,9182,3897,5285,기타서비스,기타건축물,기타 건축물
0,0,0,2017-09-06 8:04,인천광역시,서구,804,316,488,기타서비스,기타건축물,기타 건축물
0,0,0,2017-09-06 8:28,서울특별시,영등포구,4725,2003,2722,주거,공동주택,다세대주택
0,0,0,2017-09-06 8:31,서울특별시,금천구,4,0,4,주거,공동주택,아파트
0,0,0,2017-09-06 8:54,서울특별시,용산구,26,0,26,주거,공동주택,다세대주택
0,3,3,2017-09-06 8:57,부산광역시,북구,7514,6282,1232,주거,단독주택,다중주택
0,0,0,2017-09-06 9:23,전라북도,부안군,3366,0,3366,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-09-06 9:27,경기도,안성시,3007,2699,308,산업시설,창고시설,기타 창고
0,0,0,2017-09-06 9:53,경기도,안양시동안구,33,0,33,주거,공동주택,아파트
0,0,0,2017-09-06 9:58,대전광역시,유성구,959,959,0,산업시설,공장시설,그 밖의 공업
0,0,0,2017-09-06 10:06,충청남도,홍성군,589,149,440,기타,야외,기타야외
0,0,0,2017-09-06 10:26,강원도,원주시,726,719,7,교육시설,학교,중학교
0,0,0,2017-09-06 10:40,강원도,춘천시,4950,0,4950,"자동차,철도차량",건설기계,굴삭기
0,0,0,2017-09-06 10:46,서울특별시,송파구,102,36,66,"판매,업무시설",일반업무,일반빌딩
0,0,0,2017-09-06 10:49,제주특별자치도,서귀포시,35,0,35,임야,들불,과수원
0,0,0,2017-09-06 11:21,경기도,남양주시,1122,0,1122,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-09-06 11:21,경기도,안산시단원구,63416,14760,48656,생활서비스,음식점,한식
0,0,0,2017-09-06 11:22,충청북도,충주시,220,0,220,"자동차,철도차량",자동차,"캠핑용 자동차,트레일러"
0,0,0,2017-09-06 11:40,경상남도,김해시,0,,,기타,야외,쓰레기
0,0,0,2017-09-06 11:51,경상북도,경주시,176,176,0,산업시설,창고시설,"창고, 물품저장소"
0,0,0,2017-09-06 12:01,강원도,화천군,9083,8494,589,주거,단독주택,단독주택
0,0,0,2017-09-06 12:04,충청남도,계룡시,110,0,110,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
0,0,0,2017-09-06 12:07,전라남도,영암군,3266,1772,1494,산업시설,창고시설,"창고, 물품저장소"
0,0,0,2017-09-06 12:10,전라북도,전주시덕진구,1375,0,1375,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-09-06 12:17,광주광역시,서구,101,0,101,주거,공동주택,아파트
0,0,0,2017-09-06 12:23,대구광역시,중구,2156,2053,103,기타서비스,기타건축물,기타 건축물
0,0,0,2017-09-06 12:51,충청북도,단양군,5918,0,5918,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-09-06 12:52,전라남도,장흥군,1716,1716,0,기타서비스,기타건축물,기타 건축물
0,0,0,2017-09-06 13:00,부산광역시,강서구,2200,0,2200,"판매,업무시설",판매시설,할인점(마트)
0,0,0,2017-09-06 14:15,광주광역시,동구,253,88,165,주거,공동주택,아파트
0,0,0,2017-09-06 14:16,인천광역시,남동구,1089,0,1089,생활서비스,음식점,중식
0,0,0,2017-09-06 14:30,부산광역시,강서구,1773,1281,492,산업시설,작업장,"고철처리소, 고물상"
0,0,0,2017-09-06 14:41,경상남도,진주시,258,0,258,산업시설,동식물시설,농예용 온실
0,0,0,2017-09-06 14:52,경상남도,함양군,1,0,1,기타,야외,쓰레기
0,0,0,2017-09-06 15:03,경기도,구리시,11143,6938,4205,주거,단독주택,기타 단독주택
0,1,1,2017-09-06 15:08,경기도,남양주시,77,0,77,생활서비스,음식점,한식
0,0,0,2017-09-06 15:57,서울특별시,동대문구,445,321,124,주거,단독주택,다가구주택
0,0,0,2017-09-06 16:00,경기도,김포시,142,7,135,운수자동차시설,자동차시설,카센터
0,0,0,2017-09-06 16:15,전라남도,무안군,1640,1235,405,산업시설,동식물시설,기타 동식물시설
0,2,2,2017-09-06 16:15,경기도,김포시,73270,45858,27412,산업시설,위생시설,폐기물재활용시설
0,0,0,2017-09-06 16:16,전라북도,임실군,4400,0,4400,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-09-06 16:20,경기도,성남시분당구,14657,12592,2065,주거,공동주택,아파트
0,0,0,2017-09-06 16:50,부산광역시,기장군,100,0,100,기타,야외,기타야외
0,0,0,2017-09-06 16:55,경기도,파주시,4530,4497,33,생활서비스,음식점,호프집
0,0,0,2017-09-06 17:36,부산광역시,사하구,79,74,5,주거,공동주택,주상복합아파트
0,0,0,2017-09-06 18:04,인천광역시,서구,267,0,267,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-09-06 18:17,서울특별시,금천구,1425,844,581,생활서비스,오락시설,노래연습장
0,0,0,2017-09-06 18:43,전라남도,화순군,22,13,9,주거,공동주택,아파트
0,0,0,2017-09-06 18:45,서울특별시,중구,177,56,121,산업시설,작업장,기타 작업장
0,0,0,2017-09-06 18:57,서울특별시,노원구,12,0,12,주거,공동주택,아파트
0,0,0,2017-09-06 19:18,서울특별시,광진구,28,0,28,"의료,복지시설",노유자시설,노인복지시설
0,0,0,2017-09-06 19:54,경상북도,울진군,60867,11074,49793,생활서비스,일상서비스,기타 일상서비스
0,0,0,2017-09-06 20:03,부산광역시,사하구,0,,,주거,공동주택,다세대주택
0,0,0,2017-09-06 20:23,서울특별시,서초구,105,45,60,"판매,업무시설",일반업무,일반빌딩
0,0,0,2017-09-06 20:40,서울특별시,마포구,30,0,30,생활서비스,음식점,일반주점
0,0,0,2017-09-06 20:51,충청남도,태안군,0,,,기타,야외,야적장
0,0,0,2017-09-06 20:52,전라남도,장흥군,20900,0,20900,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-09-06 21:09,서울특별시,성동구,2038,1488,550,교육시설,"연구,학원",일반학원
0,0,0,2017-09-06 21:16,전라북도,임실군,18917,217,18700,"자동차,철도차량",군용차량,군용차량
0,0,0,2017-09-06 21:50,경상남도,창원시 마산합포구,125,3,122,산업시설,창고시설,"창고, 물품저장소"
0,0,0,2017-09-06 22:00,전라북도,전주시덕진구,541,0,541,산업시설,위생시설,폐기물재활용시설
0,0,0,2017-09-06 22:00,전라남도,고흥군,519,88,431,주거,단독주택,단독주택
0,0,0,2017-09-06 22:41,부산광역시,북구,9308,8545,763,생활서비스,음식점,한식
0,0,0,2017-09-06 22:44,부산광역시,강서구,2588,2038,550,생활서비스,음식점,횟집
0,0,0,2017-09-06 22:46,제주특별자치도,제주시,90,90,0,기타서비스,기타건축물,기타 건축물
0,0,0,2017-09-06 23:05,서울특별시,동대문구,866,697,169,교육시설,"연구,학원","기타 연구,학원"
0,0,0,2017-09-06 23:18,부산광역시,사하구,132,0,132,기타,야외,기타야외
0,0,0,2017-09-06 23:43,대구광역시,달서구,253,0,253,생활서비스,일상서비스,기타 일상서비스
0,0,0,2017-09-07 0:08,경기도,안산시단원구,8064,6955,1109,주거,단독주택,다가구주택
0,0,0,2017-09-07 0:35,서울특별시,성동구,20,0,20,기타,야외,쓰레기
0,0,0,2017-09-07 0:35,광주광역시,북구,4488,3040,1448,교육시설,학교,고등학교
0,0,0,2017-09-07 0:54,서울특별시,강서구,684,533,151,집합시설,종교시설,교회
0,0,0,2017-09-07 1:03,경기도,평택시,90,0,90,산업시설,공장시설,석유공업
0,0,0,2017-09-07 1:18,충청남도,태안군,12359,2046,10313,"판매,업무시설",일반업무,기타 일반업무시설
0,0,0,2017-09-07 2:23,경상남도,함안군,1085,889,196,산업시설,공장시설,그 밖의 공업
0,0,0,2017-09-07 3:13,경상남도,창원시 진해구,3511,2917,594,생활서비스,음식점,한식
0,0,0,2017-09-07 3:22,인천광역시,남동구,354,94,260,생활서비스,음식점,한식
0,0,0,2017-09-07 3:27,서울특별시,종로구,33,0,33,생활서비스,음식점,한식
0,0,0,2017-09-07 3:39,서울특별시,강남구,1373,766,607,"판매,업무시설",일반업무,오피스텔
0,0,0,2017-09-07 4:01,경기도,파주시,1731543,444712,1286831,산업시설,공장시설,제재 및 목공업
0,0,0,2017-09-07 4:03,전라남도,여수시,40,0,40,주거,공동주택,아파트
0,0,0,2017-09-07 4:04,충청북도,증평군,1100,0,1100,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-09-07 4:23,서울특별시,성동구,104,90,14,산업시설,창고시설,"창고, 물품저장소"
0,0,0,2017-09-07 5:58,울산광역시,북구,6600,0,6600,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-09-07 6:08,경상남도,밀양시,0,,,기타,야외,쓰레기
